レビューID,施設ID,施設GID,レビュワー評価,レビュワー名,レビュー日時,レビュー本文,レビュー要約,レビューGID
733,5962,ChIJFfg4oNiFil8RLdsIDKvMBMk,2,007バトラー,2026-02-05T11:59:38.814Z,"「大切な人の葬儀で、まさかこんな光景を見ることになるとは思いませんでした。」

時間が経った今でも、あの日の場面をはっきり思い出します。

これから斎場を選ぶ方に、同じような戸惑いを感じてほしくない——その思いから、実際に体験したことを書きます。

母の妹の葬儀でした。
静かに見送りたい。ただそれだけを願っていました。

しかし式が進む中で、いくつか強い違和感を覚える出来事がありました。

まず、焼香の案内です。
血縁の近い順に進むものと思っていましたが、順序が分かりにくく、周囲でも小さなざわめきが起きていました。

参列者同士が目を合わせながら、「ここでいいのだろうか」と確認し合うような空気が流れていたのを覚えています。

次に強く印象に残ったのは、花輪として供えられていた「缶詰」と、小分けにされた供花についてです。

退出口付近に台が設置され、「こちらからお持ちください」と案内がありました。

参列者は静かに手を伸ばし、缶詰や花を受け取っていました。
袋の擦れる音だけがかすかに聞こえる、どこか現実感の薄い時間でした。

そのときです。

ふと視線を向けた先——
別の出入口では、すでに出棺の準備が始まっていました。

参列者が持ち帰り品を受け取っている空間と、故人を送り出す準備が進む空間。
二つの流れが同時に存在していました。

最後の別れの時間と、物品の受け渡しが並行して進んでいく光景に、正直、感情が追いつきませんでした。

葬儀において、本当に優先されるべきものは何なのだろう——そんな思いが頭をよぎりました。

そして、今も耳から離れない瞬間があります。

棺が霊柩車へと運ばれ、静まり返った空気の中でゆっくり押し込まれていきました。

次の瞬間——

「ガツン」

思わず顔を上げるほどの大きな音でした。
一瞬、空気が止まったように感じました。

棺がわずかに揺れたのが見えました。

その後、位置を調整して再び押し込まれました。

——「ガツン」

そしてさらにもう一度。

——「ガツン」

合計三度。

誰も声を出しませんでした。
ただ、その場の空気だけが重く沈んでいきました。

深い悲しみの中にいる時間だからこそ、あの音は強く心に残りました。

葬儀はやり直しができません。
だからこそ進行や配慮、安全面には細やかな注意が払われていることを、多くの人が期待しているのではないかと思います。

この投稿は誰かを強く非難するためのものではありません。

ただ、これから大切な人を見送る方が、同じように戸惑うことのないように。

斎場を選ぶということは、人生で最も重い時間をどこに託すかという選択でもあります。

「まさかこんなことが起きるとは思わなかった」
その一言を、これから葬儀を迎える誰にも感じてほしくありません。

どうか後悔のない選択をしてください。",,Ci9DQUlRQUNvZENodHljRjlvT2xCSVluRkpOMUpRZG1SblVtWklVbTV2VGxOM1RrRRAB
734,5962,ChIJFfg4oNiFil8RLdsIDKvMBMk,5,由香,2025-12-18T12:04:56.036Z,母の葬儀で大変お世話になりました。母は生前から香雲堂でのイベントなど楽しく参加して居て、母の葬儀を香雲堂で出来て本当に良かったです。スタッフの方々の対応も良く、こちらの要望など沢山聞いて下さり。助かりました。感謝してます。初めての葬儀でしたが、スタッフの方々に安心して、信頼でき本当に素晴らしい働きぶりに感銘をうけました。,,Ci9DQUlRQUNvZENodHljRjlvT2xCdldXYzVlVkJNWVd3d00zSlRWakpJV21ObWRtYxAB
735,3289,ChIJGfTDX_p3hV8RhMaAyLWvqSk,5,toms,2026-02-11T00:31:32.288Z,"家族の葬儀でお世話になりました。当初他の会館でしたが、ちょうど１棟貸しのこちらの会館が空いてるとのことで変更していただき、家族３人だけで見送ってほしいとの故人の要望を叶えることが出来て本当に良かったです。まだ新しく清潔感があり他の人も居ないので、自宅に居るようにくつろぐことが出来ました。
担当のKさんは親身になって相談に応じてくださり、わからないことがあれば丁寧に説明もして頂いて不安な私たちを支えてくれて大変助かりました。
亡くなってから葬儀屋を何処に頼むか決める時間が無い中、ネットの口コミが良かった駒木葬祭さんにお願いして良かったです。今後もお世話になりますのでよろしくお願いします。",,Ci9DQUlRQUNvZENodHljRjlvT2pkWlRWQkRjbnB2ZGt0WmVGRnhSMkYyWkhONVNrRRAB
736,3289,ChIJGfTDX_p3hV8RhMaAyLWvqSk,5,小林茉央,2026-01-30T08:05:09.125Z,"祖母が亡くなり、利用させていただきました。設備がとても綺麗で清潔感があり安心して利用することができました。
宿泊スペースがあり、最後の近くで過ごすことができてよかったです。
担当の方が細やかな気遣い、丁寧に対応していただきました。ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2pOM1NscE9XVmh0YlRCeFVsTkVSMTl4VEdWWFQwRRAB
737,3289,ChIJGfTDX_p3hV8RhMaAyLWvqSk,5,pyo,2025-11-11T10:04:23.866Z,"祖母が亡くなり通夜から葬儀までお世話になりました。　遠方から親族が来る事になり、宿を取らずに急いで来たので親族控室、家族休憩室(寝泊まり可能)の場所があり大変助かりました。
スタッフの方々も凄く親切丁寧です。
初めての葬儀でしたが、無事葬儀を終えられてホッとしています。
建物も新しいので全てが綺麗ですし、掃除も行き届いており清潔感もあり良かったです。
色々とこちらの要望にも真摯に対応していただき本当にありがとうございました。
もし次の機会があればまた、よろしくお願いします。
ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2pZNWJ6QlBTamMwZEZGYVExTlhkbVZyYUdsVVdYYxAB
738,3289,ChIJGfTDX_p3hV8RhMaAyLWvqSk,5,manami chida,2025-11-03T04:57:46.603Z,清潔感もあり、いろいろな設備も整っており、最後のお別れの時間をゆっくり過ごすことができました,,Ci9DQUlRQUNvZENodHljRjlvT2pWVWREWlhNbmh2V25oalkzUkJibWw2WmxKclgxRRAB
739,3289,ChIJGfTDX_p3hV8RhMaAyLWvqSk,5,SANAE MURATA,2025-11-03T00:13:23.807Z,"93歳で永眠いたしました、母の葬儀でお世話になりました。衷心よりお礼を申し上げます。
施設から会館へのご遺体の搬送、お逮夜からお通夜、火葬、葬儀まで一連の儀に社員の皆様方には細やかなお心遣いをいただきまして、姉や親戚たちも感謝しきりでした。
昨年完成されました、母の住んでいた加賀野、山岸の自宅より近い、真新しくて清潔で使い勝手の良い、加賀野の浄光会館を使わせていただいたことも、母もとても喜んでいたと思います。
5年前に執り行われた父の葬儀は、事前に会員になっていたチェーン店の葬儀社に依頼したのですが、
花や料理はこちらの指定したところじゃないとダメとか、後から追加の料金が次々に加算されるなど
腑に落ちない点もあり心苦しく思っておりました。指定されたお店のお料理の天ぷらが冷えていたなど、あまり美味しくなかったことを覚えております。母の時は駒木さんでと思っておりました。
お逮夜から葬儀まで日数があったのですが、お部屋代が加算されなかったことも、姉たちもとても感激しておりました。
また、近所の常連であった江戸寿司から出前を取ることが出来たり、お食事のラインナップにむら八さんの揚げ物や、ホテルの弁当、お返しの品にスタバのコーヒーや名店のどら焼きなどを調達できたことも有難く思っております。
また、各所でスタッフの方々の細やかで心温まるなサービスをいただきまして、誠に感謝しております。私の友人たちへも、駒木さんがいいよと広めたいと思っております。重ね重ねありがとうございました。母もとても喜んで旅立ったと思います。",,Ci9DQUlRQUNvZENodHljRjlvT25saGJVNUhkM2RQUkZwRVR6TndjVjlaWkhWNFdVRRAB
740,3289,ChIJGfTDX_p3hV8RhMaAyLWvqSk,5,宮原奈美,2025-09-23T01:07:26.899Z,"綺麗で自宅のようにくつろげました。
キッチン用具も揃っていて快適でした。",,Ci9DQUlRQUNvZENodHljRjlvT21SZmEzZGxhbk5sUTE5QmNFZExja1V3WkhGWGFVRRAB
741,3289,ChIJGfTDX_p3hV8RhMaAyLWvqSk,5,M K,2025-09-12T01:35:45.056Z,"まだ新しい綺麗な建物でした。内装もシンプルで落ち着けました。
葬儀までの二晩を家族だけで静かに過ごすことができ、ありがたかったです。
不慣れなところ、様々な対応をしていただき助かりました。感謝しております。ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2pKVU4xSTJaREJwY0cxcllYVlpWRkV6UjFsek9FRRAB
742,6704,ChIJTf9fczK1IWAR1A_z7kKggNg,1,AQUA ARIA,2025-10-21T05:59:37.983Z,,,Ci9DQUlRQUNvZENodHljRjlvT2tKWWNGRjFhMWhrVVVkTGJsRkRNelk1VEhSVmVtYxAB
743,5358,ChIJL8XhNJrBi18RUB0ZnweIVVU,5,金子あゆみ,2026-01-12T14:27:43.429Z,"私のいとこの叔母がなくなってから1年がすぎましたが【とても】寂しく悲しく
安らかに寝ている幽霊にいつもお世話なっておりますm(*_ _)m",,Ci9DQUlRQUNvZENodHljRjlvT2tSd1ZWUlhaVmw2YmtkTVdsVmxOWEp3YTA5YVMwRRAB
744,7036,ChIJm0s_3yxzImARIlkeobXxPvE,5,西村直人,2026-01-24T01:34:42.615Z,"口コミを見てひまわり典礼さんにおまかせしましたが、正直に言って口コミ以上でした。
突然のことで不安と戸惑いの中でしたが、最初から最後まで残された家族の気持ちに寄り添ってくださり、ひとつひとつ丁寧に説明・対応していただけたのがとても心強かったです。
無理な提案は一切なく、良心的な価格で、こちらの想いを大切にした温かい葬儀を行うことができました。
「ここにお願いして本当によかった」と心から思っています。
同じような状況の方がいたら、安心しておすすめできる葬儀社さんです。",,Ci9DQUlRQUNvZENodHljRjlvT25aVlQwUnRURzVwYlhadFdsVlJjVkZuTmpNdE9XYxAB
745,7036,ChIJm0s_3yxzImARIlkeobXxPvE,5,。。,2026-01-21T13:07:21.779Z,"急なお願いだったのですが、すぐ対応して頂き、また予想以上のお見送りが出来た事、家族一同感謝致しております。
金額設定も、追加料金等もなく葬儀まで日にちがあったのですが一切かかりませんでした。残された家族に寄り添っていただき感謝しても、しきれません。ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2pOZk5VbG9WMU4xY1hWb2IwTXdjRkpaUkdwTVNVRRAB
746,7036,ChIJm0s_3yxzImARIlkeobXxPvE,5,まるまるといこ,2026-01-21T12:34:01.444Z,"母の葬儀の時は出来れば花をいっぱいにして送りたいと思っていました。その願いをひまわりさんのお陰で叶えることができました。それも信じられないくらいの低価格で。それだけでなく、心温まる葬儀にもして下さいました。
母を自宅で看取り、数日間は自宅で過ごしましたが、葬儀まで期間があったため、ひまわりさんに預かっていただきました。母に会いにひまわりさんに行きましたが、棺の上にはきれいな布をかぶせてくれてたて、枕棚にはお線香とお花もあげてくれてました。それに顔もきれいに保たれるよう施してくれてました。普通のところではここまで故人のことを大切に扱ってくれるのでしょうか。ひまわりさんであれば、見えないところでも安心して預けることも頼ることもできますよ。
葬儀も今までのどんな葬儀よりも心が温まるものでした。それに葬儀の写真と動画も撮ってくれて思い出も残せます。料金といい、サービスといい、また葬儀をやる時は迷わずにひまわりさんにお願いします。
葬儀だけで終わりでなく、一周忌までお世話をして下さるというので、安心感があります。
本当に心温まる葬儀をしていただき、ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2pkSGEwbGxaVkJXV1dSUVptNW1hVU5FT1dsZk5FRRAB
747,7036,ChIJm0s_3yxzImARIlkeobXxPvE,5,RY,2026-01-15T23:19:01.173Z,"母の葬儀でお世話になりました。一日葬です。
親戚が多いので葬儀には何度も参列した事がありますが、自分達が行うのは初めてで何もわからない状態でしたが、終始一つ一つ丁寧にその都度教えて下さり、そしてきめ細やかな気配りとお心遣い、私達にだけではなく、参列してくれた親族等、そして亡くなった母にも。
思い出を形でも残して下さり、
あそこまでして下さって、こちらが申し訳なくなる金額で…(きっと他社なら倍以上かと思います。)
最高の式をあげる事が出来、本当に感謝しています。
母も大喜びしている姿が目に浮かびます。
本当にありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2pWRGQydzNRakZRY2xOS09WaDZTaTFXTFdkemRGRRAB
748,7036,ChIJm0s_3yxzImARIlkeobXxPvE,5,m m.,2025-12-31T07:16:02.453Z,"年末のとても忙しい時期にもかかわらず、最初から最後まで本当に親身に対応していただきました。
料金も事前にとてもわかりやすく説明してくださり、低価格なのに内容は十分で安心してお任せできました。
急なことにも関わらず、こちらの気持ちをくみ取りながら迅速に動いてくださり、心強かったです。
大切な時間を落ち着いて過ごすことができ、感謝の気持ちでいっぱいです。",,Ci9DQUlRQUNvZENodHljRjlvT21GMlRsZEVVR1Z6VW10RWRUVXRaV05DZWxGd04zYxAB
749,7036,ChIJm0s_3yxzImARIlkeobXxPvE,5,T Ichikawa,2025-12-14T02:14:33.131Z,"1日葬プランで実施いただきました。祭壇と棺を生花でいっぱいにしていただいて、亡くなった父も喜んだに違いありません。ひまわり典礼さんや司会の方の心温まるご対応も不安を消してくれました。
父の状態から準備が必要と思い、数社の葬儀プランを確認しましたが、基本プランに生花は付いておらず、安置料、ドライアイスは1日のみ、その他のオプションもついていない状況で、高級感のある棺や骨壷等など、ひまわり典礼さんと同等にするには、倍以上の費用となると感じました。
大変満足しています。",,Ci9DQUlRQUNvZENodHljRjlvT21GVlZ6VnllakpDTjJKZmFHTlBNV294ZG5wSFozYxAB
750,7036,ChIJm0s_3yxzImARIlkeobXxPvE,5,中山洋,2025-11-28T05:29:51.714Z,"とてもよくしてもらいました。
猫がいっぱいいます。
最高です！",,Ci9DQUlRQUNvZENodHljRjlvT2pCTmVXWnlaRVEwWTJRd1dVSXpNV3RrT0dNNGEzYxAB
751,7036,ChIJm0s_3yxzImARIlkeobXxPvE,5,Re Yo,2025-11-09T13:23:38.972Z,父の葬儀では大変お世話になりました。事前に打合せを念入りにさせていただいたおかげで、父の訃報に際しては安心してすべてをお任せすることができました。本当にありがとうございました。アットホームな雰囲気の中にも、故人への尊厳と思いやりがあふれていたひまわりさん。本当に感謝です。細かなところまで気配りいただき、父もよろこんでいたと思います。専門家としても大変学ぶところが多く、後悔しないよう終始導いてくださったことは感謝です。しんみり暗くなりがちな葬儀ばかりみてきましたが、ひまわりさんは熱意と愛をもって、親族を励ましながら式をリードしてくださいました。🌻ひまわり🌻ように明るい気持ちで、父とお別れできたことのは、ひまわりさんのおかげです✨星を5個ではたりません！本当にありがとうございました。,,Ci9DQUlRQUNvZENodHljRjlvT2s5SU5uUnhhbTVWWnpsUU4wNHhkMGt4T1Vkc1JWRRAB
752,7036,ChIJm0s_3yxzImARIlkeobXxPvE,5,はるさん,2025-11-03T03:51:04.198Z,"叔父の葬儀でお世話になりました。
本当に素晴らしい葬儀屋さんでした。
施設の紹介でお願いしたため、自分では選べず多少の不安もありましたが、その心配はまったく必要ありませんでした。
スタッフの皆さんがとても親切でしたし、アットホームで、全て細やかに対応してくださり、安心して見送ることができました。
ここには、ひまわりさんのお心遣いをすべて書ききれませんが、本当に信頼できる葬儀社さんです。
心から感謝申し上げます。ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT21seGJucHpTWFZOVld0VVlWVXdWVkJIV1haTWFYYxAB
753,7036,ChIJm0s_3yxzImARIlkeobXxPvE,5,chi k,2025-11-01T07:27:48.793Z,"父の葬儀で大変お世話になりました。慣れない中でも親切に教えていただき、アットホームで心温まるご対応に安心してお任せする事ができました。追加料金がなく明瞭会計なのも最初から安心できるポイントでした。必要な物が全て含まれていて、そのうえ細やかに寄り添って頂いてこのお値段でいいのかな？という程でした。
お花も素敵で、希望通りにしてもらえてとても嬉しかったです🌻
お陰様で晴れやかな気持ちで父を見送る事が出来ました。ひまわりさんにお願いして心から良かった。感謝の気持ちでいっぱいです。
ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2kxM2NVVnBaMmhWUldnMGNEVmlaRGxQT0hKU1YwRRAB
754,7036,ChIJm0s_3yxzImARIlkeobXxPvE,5,宮下英明,2025-10-30T11:19:23.747Z,"急な葬儀の相談も親身に聞いていただき、親切丁寧に対応していただきました。
費用も大変リーズナブルで
葬儀も華やかに行って頂き、大変感謝しております。
人が亡くなる事は寂しい事ですが
お葬式の際はひまわり典礼を
おすすめします。
間違いありません！！",,Ci9DQUlRQUNvZENodHljRjlvT2poeVZtSldWRGN0VTJOV1F6WnJhbEJ6ZEVKU01GRRAB
755,7036,ChIJm0s_3yxzImARIlkeobXxPvE,5,渡辺美樹,2025-10-22T08:08:04.790Z,"この度は大変お世話になりました。
一人暮らしの父が亡くなり途方に暮れてましたが、電話対応から急なお願いでも打ち合わせにまで来て頂き安心して当日を迎える事が出来ました。
LINEでのやり取りや記録データまで頂き、全てにおいて良心的なひまわり典礼様でした。
まだまだ相談したい事があるので引き続き宜しくお願い致しますm(__)m",,Ci9DQUlRQUNvZENodHljRjlvT2xrNGIxbGlTMjFETm5SSVlqYzJSMloxU0daNGFXYxAB
